alegeri,diaspora,Judet,timestamp,Votantilista,Votantipelistapermanenta,Votantipelistacomplementara,inscrisi_L_permanente,inscrisi_L_complementare,LP,LS,LSC,UM,LT,M_1824,M_2534,M_3544,M_4564,M_65+,F_1824,F_2534,F_3544,F_4564,F_65+
2019-prez-2,0,MM,2019-11-24 18:00,,,,,,157921,13744,0,1312,172977,5803,10705,14454,33731,18898,6066,11461,15003,35678,21178
2019-prez-2,0,MS,2019-11-24 18:00,,,,,,159857,19263,0,1494,180614,6376,10908,14884,34747,20633,7003,11759,15245,35835,23224
2019-prez-2,0,NT,2019-11-24 18:00,,,,,,174807,16929,0,832,192568,5798,9725,15379,38563,23894,5631,10981,16272,39600,26725
2019-prez-2,0,OT,2019-11-24 18:00,,,,,,151886,26123,0,2150,180159,6012,10084,14881,38556,21503,5484,9964,14260,36218,23197
2019-prez-2,0,PH,2019-11-24 18:00,,,,,,276974,31900,0,2470,311344,9963,18045,24839,60746,35262,10041,19056,26220,66020,41152
2019-prez-2,0,SB,2019-11-24 18:00,,,,,,164066,27126,0,1018,192210,7359,14501,17368,33789,18368,8187,15061,17233,37077,23267
2019-prez-2,0,SJ,2019-11-24 18:00,,,,,,72826,10572,0,479,83877,2989,5223,6859,16769,9323,2981,5342,6776,16895,10720
2019-prez-2,0,SM,2019-11-24 18:00,,,,,,94882,8829,0,996,104707,3245,6379,9184,21030,10312,3287,6825,9519,22563,12363
2019-prez-2,1,SR,2019-11-24 18:00,,,,,,0,797103,17503,0,814606,34355,125424,137746,136276,11153,33387,106938,99010,116198,14119
2019-prez-2,0,SV,2019-11-24 18:00,,,,,,226565,19718,0,1332,247615,9250,14568,20134,47875,28529,9664,16414,21403,49296,30482
2019-prez-2,0,TL,2019-11-24 18:00,,,,,,71356,8638,0,1149,81143,2091,4275,6588,17227,9778,1902,4373,6787,17823,10299
2019-prez-2,0,TM,2019-11-24 18:00,,,,,,244945,50399,0,2320,297664,12448,25530,28049,51832,27401,13346,25571,26868,54070,32549
2019-prez-2,0,TR,2019-11-24 18:00,,,,,,128099,18707,0,4098,150904,4322,7018,10887,30677,23017,3848,6579,10259,28560,25737
2019-prez-2,0,VL,2019-11-24 18:00,,,,,,135551,20788,0,971,157310,4376,7938,11937,32242,20609,4275,8560,12369,33168,21836
2019-prez-2,0,VN,2019-11-24 18:00,,,,,,120518,14197,0,1517,136232,4055,7381,10855,27168,17233,3772,7580,10773,27484,19931
2019-prez-2,0,VS,2019-11-24 18:00,,,,,,130556,13507,0,1704,145767,4879,7117,11594,30989,17620,4796,7690,11956,29600,19526
2019-prez-2,0,AB,2019-11-24 14:00,,,,,,75260,8490,0,1314,85064,2465,4675,6385,16999,12030,2234,4280,5759,16814,13423
2019-prez-2,0,AG,2019-11-24 14:00,,,,,,143868,16940,0,461,161269,3922,7995,13203,33117,21859,3851,7945,12105,33628,23644
2019-prez-2,0,AR,2019-11-24 14:00,,,,,,80520,9623,0,645,90788,2571,5250,7353,18759,12218,2321,4818,6595,17857,13046
2019-prez-2,0,B,2019-11-24 14:00,,,,,,437748,58574,0,3002,499324,12829,32773,43124,79820,58788,14364,35564,43950,98737,79375
2019-prez-2,0,BC,2019-11-24 14:00,,,,,,142977,13871,0,1218,158066,3959,6963,11597,32991,21407,4010,7464,11461,33829,24385
2019-prez-2,0,BH,2019-11-24 14:00,,,,,,105105,15346,0,824,121275,3942,7216,10151,23748,15051,3847,6910,9237,24094,17079
2019-prez-2,0,BN,2019-11-24 14:00,,,,,,60391,5874,0,640,66905,2078,3731,5076,13128,8983,2171,3731,4679,13715,9613
2019-prez-2,0,BR,2019-11-24 14:00,,,,,,73214,4628,0,634,78476,1662,3187,5553,16434,11820,1379,2948,5260,16971,13262
2019-prez-2,0,BT,2019-11-24 14:00,,,,,,86018,7889,0,947,94854,2684,4212,6976,19405,13541,2561,4686,7063,18885,14841
2019-prez-2,0,BV,2019-11-24 14:00,,,,,,139203,20930,0,420,160553,4068,9657,13533,29083,20904,4187,9947,12684,32242,24248
2019-prez-2,0,BZ,2019-11-24 14:00,,,,,,91996,10676,0,677,103349,2332,4275,7336,22098,15822,2246,4267,6614,21499,16860
2019-prez-2,0,CJ,2019-11-24 14:00,,,,,,149222,34639,0,1816,185677,7701,14261,15673,30877,22296,8875,14337,14404,32151,25102
2019-prez-2,0,CL,2019-11-24 14:00,,,,,,54806,8631,0,240,63677,1501,2839,4466,14097,9806,1317,2735,4106,12968,9842
2019-prez-2,0,CS,2019-11-24 14:00,,,,,,55758,7356,0,584,63698,1684,2909,4394,14115,10178,1449,2695,3635,12248,10391
2019-prez-2,0,CT,2019-11-24 14:00,,,,,,171308,17107,0,1193,189608,4363,9212,14057,36568,25374,4531,10686,15366,40415,29036
2019-prez-2,0,CV,2019-11-24 14:00,,,,,,20523,3295,0,89,23907,506,1023,1771,4725,3741,530,1085,1754,5129,3643
2019-prez-2,0,DB,2019-11-24 14:00,,,,,,111296,13765,0,757,125818,3156,6302,9755,26287,17116,3110,6050,9046,25598,19398
2019-prez-2,0,DJ,2019-11-24 14:00,,,,,,138679,19210,0,1645,159534,4059,7421,12125,33567,23334,3903,7348,11356,32095,24326
2019-prez-2,0,GJ,2019-11-24 14:00,,,,,,74436,10895,0,684,86015,2133,3889,6698,20239,11282,1981,3968,6343,18684,10798
2019-prez-2,0,GL,2019-11-24 14:00,,,,,,122957,9656,0,900,133513,2853,5517,9884,28437,19124,2896,5656,9490,28038,21618
2019-prez-2,0,GR,2019-11-24 14:00,,,,,,52340,12185,0,897,65422,1696,3479,5062,13816,9923,1502,3182,4367,12808,9587
2019-prez-2,0,HD,2019-11-24 14:00,,,,,,97253,10212,0,1153,108618,2292,4653,7189,24122,15655,2097,4460,6937,23677,17536
2019-prez-2,0,HR,2019-11-24 14:00,,,,,,28754,2847,0,190,31791,720,1338,2299,6407,5001,685,1384,2159,6631,5167
2019-prez-2,0,IF,2019-11-24 14:00,,,,,,92755,30043,0,891,123689,3182,9391,14108,23450,11684,3152,9932,12987,22932,12871
2019-prez-2,0,IL,2019-11-24 14:00,,,,,,48156,6245,0,516,54917,1329,2339,3864,12130,8301,1216,2243,3491,11407,8597
2019-prez-2,0,IS,2019-11-24 14:00,,,,,,166577,23869,0,1190,191636,7002,12210,16293,35870,23229,7799,12833,15588,34888,25924
2019-prez-2,0,MH,2019-11-24 14:00,,,,,,55518,12490,0,758,68766,1622,2854,4779,15331,10200,1441,2883,4763,14464,10429
2019-prez-2,0,MM,2019-11-24 14:00,,,,,,92997,7863,0,667,101527,2796,5484,7658,20380,13545,2781,5403,7556,21097,14827
2019-prez-2,0,MS,2019-11-24 14:00,,,,,,90560,10936,0,946,102442,2785,5214,7545,20327,14784,3081,5277,7081,20038,16310
2019-prez-2,0,NT,2019-11-24 14:00,,,,,,113017,10794,0,200,124011,3059,5280,9057,25498,18094,2855,5706,9036,25596,19830
2019-prez-2,0,OT,2019-11-24 14:00,,,,,,92636,16395,0,713,109744,2792,4948,8305,24613,15782,2601,4828,7544,22194,16137
2019-prez-2,0,PH,2019-11-24 14:00,,,,,,174178,19332,0,1350,194860,4530,9137,14017,39544,26853,4577,9488,13995,41763,30956
2019-prez-2,0,SB,2019-11-24 14:00,,,,,,98643,15948,0,657,115248,3404,7478,9704,21333,13691,3649,7484,8917,22525,17063
2019-prez-2,0,SJ,2019-11-24 14:00,,,,,,40303,6152,0,319,46774,1310,2483,3443,9389,6472,1348,2407,3134,9321,7467
2019-prez-2,0,SM,2019-11-24 14:00,,,,,,55367,5282,0,192,60841,1597,3040,4729,12739,7383,1521,3048,4688,13397,8699
2019-prez-2,1,SR,2019-11-24 14:00,,,,,,0,568604,17503,0,586107,22459,84831,99810,105439,9354,21810,72830,71220,87151,11203
2019-prez-2,0,SV,2019-11-24 14:00,,,,,,133707,11865,0,411,145983,4553,7563,10897,29245,20314,4467,7931,10758,29086,21169
2019-prez-2,0,TL,2019-11-24 14:00,,,,,,46467,5444,0,703,52614,1001,2371,3873,11548,7541,943,2318,3746,11538,7735
2019-prez-2,0,TM,2019-11-24 14:00,,,,,,143794,26876,0,1828,172498,5690,12962,15575,32559,19994,5731,12466,13645,31451,22425
2019-prez-2,0,TR,2019-11-24 14:00,,,,,,79955,12113,0,1401,93469,1938,3481,6213,19807,17099,1725,3147,5338,17290,17431
2019-prez-2,0,VL,2019-11-24 14:00,,,,,,85981,13085,0,427,99493,2097,4200,6865,21071,15461,2104,4337,6557,20714,16087
2019-prez-2,0,VN,2019-11-24 14:00,,,,,,77384,8674,0,629,86687,2076,3931,6511,17975,12785,1825,3776,5926,17362,14520
2019-prez-2,0,VS,2019-11-24 14:00,,,,,,81271,8450,0,925,90646,2438,3802,6642,19907,13060,2259,3789,6181,18562,14006
2019-prez-2,0,AB,2019-11-24 08:00,,,,,,3230,1195,0,0,4425,120,253,379,1165,535,165,215,384,878,331
2019-prez-2,0,AG,2019-11-24 08:00,,,,,,5342,1721,0,0,7063,137,374,661,1847,936,182,285,566,1421,654
2019-prez-2,0,AR,2019-11-24 08:00,,,,,,3898,1368,0,0,5266,166,292,475,1444,675,136,248,400,1034,396
2019-prez-2,0,B,2019-11-24 08:00,,,,,,15077,7090,0,0,22167,854,1367,1946,4603,2753,799,1065,1499,4538,2743
2019-prez-2,0,BC,2019-11-24 08:00,,,,,,5355,1805,0,8,7168,192,327,576,1830,893,197,300,579,1549,725
2019-prez-2,0,BH,2019-11-24 08:00,,,,,,4558,1945,0,0,6503,257,405,645,1658,731,255,368,585,1194,405
2019-prez-2,0,BN,2019-11-24 08:00,,,,,,1904,790,0,0,2694,82,160,247,702,334,112,164,241,503,149
2019-prez-2,0,BR,2019-11-24 08:00,,,,,,3230,717,0,0,3947,65,125,355,1050,553,59,137,293,831,479
2019-prez-2,0,BT,2019-11-24 08:00,,,,,,3003,1129,0,0,4132,120,191,316,1079,522,123,199,362,865,355
2019-prez-2,0,BV,2019-11-24 08:00,,,,,,5829,1968,0,0,7797,210,458,769,1883,1075,215,311,576,1528,772
2019-prez-2,0,BZ,2019-11-24 08:00,,,,,,4028,1256,0,0,5284,102,208,460,1357,718,104,201,386,1149,599
2019-prez-2,0,CJ,2019-11-24 08:00,,,,,,5847,3041,0,15,8903,394,557,837,2140,1007,449,505,663,1712,639
2019-prez-2,0,CL,2019-11-24 08:00,,,,,,3134,863,0,0,3997,69,146,256,1104,562,68,142,255,876,519
2019-prez-2,0,CS,2019-11-24 08:00,,,,,,2629,917,0,0,3546,92,197,325,1160,486,73,134,234,627,218
2019-prez-2,0,CT,2019-11-24 08:00,,,,,,8737,2415,0,0,11152,187,495,905,2804,1570,231,481,826,2345,1308
2019-prez-2,0,CV,2019-11-24 08:00,,,,,,681,337,0,0,1018,32,69,105,237,137,27,51,75,207,78
2019-prez-2,0,DB,2019-11-24 08:00,,,,,,5585,1494,0,0,7079,142,311,684,1916,817,134,319,551,1432,773
2019-prez-2,0,DJ,2019-11-24 08:00,,,,,,5512,2182,0,0,7694,200,405,735,2157,930,207,300,671,1525,564
2019-prez-2,0,GJ,2019-11-24 08:00,,,,,,3459,982,0,0,4441,83,205,445,1329,492,83,202,379,867,356
2019-prez-2,0,GL,2019-11-24 08:00,,,,,,5634,1399,0,0,7033,142,219,570,1772,858,171,284,498,1638,881
2019-prez-2,0,GR,2019-11-24 08:00,,,,,,2630,886,0,0,3516,91,182,296,958,482,88,183,230,706,300
2019-prez-2,0,HD,2019-11-24 08:00,,,,,,4332,1606,0,0,5938,106,286,531,1647,715,112,266,505,1333,437
2019-prez-2,0,HR,2019-11-24 08:00,,,,,,929,364,0,0,1293,43,69,109,307,180,35,52,116,266,116
2019-prez-2,0,IF,2019-11-24 08:00,,,,,,4924,1739,0,0,6663,164,372,696,1645,725,163,338,581,1266,713
2019-prez-2,0,IL,2019-11-24 08:00,,,,,,2388,671,0,0,3059,56,113,256,893,377,57,130,215,663,299
2019-prez-2,0,IS,2019-11-24 08:00,,,,,,6670,2526,0,0,9196,372,527,898,2288,1081,354,449,771,1634,822
2019-prez-2,0,MH,2019-11-24 08:00,,,,,,2348,932,0,0,3280,64,152,315,953,397,45,133,275,670,276
2019-prez-2,0,MM,2019-11-24 08:00,,,,,,3408,1218,0,0,4626,125,270,472,1185,540,146,261,392,903,332
2019-prez-2,0,MS,2019-11-24 08:00,,,,,,3582,1421,0,0,5003,146,255,453,1403,606,176,263,358,1001,342
2019-prez-2,0,NT,2019-11-24 08:00,,,,,,4834,1701,0,0,6535,132,260,549,1577,821,126,288,533,1437,812
2019-prez-2,0,OT,2019-11-24 08:00,,,,,,4663,1307,0,0,5970,127,278,559,1693,696,116,261,514,1220,506
2019-prez-2,0,PH,2019-11-24 08:00,,,,,,7139,2060,0,0,9199,170,415,779,2339,1123,198,408,697,2037,1033
2019-prez-2,0,SB,2019-11-24 08:00,,,,,,3808,1645,0,0,5453,191,418,515,1347,587,200,312,454,1057,372
2019-prez-2,0,SJ,2019-11-24 08:00,,,,,,1600,799,0,0,2399,74,153,253,671,228,89,142,221,449,119
2019-prez-2,0,SM,2019-11-24 08:00,,,,,,2411,904,0,0,3315,76,186,329,876,333,91,170,297,730,227
2019-prez-2,1,SR,2019-11-24 08:00,,,,,,0,366722,17503,0,384225,15500,56760,62836,64275,6433,15732,50653,47916,56422,7698
2019-prez-2,0,SV,2019-11-24 08:00,,,,,,4993,1823,0,0,6816,186,390,599,1725,918,217,337,524,1242,678
2019-prez-2,0,TL,2019-11-24 08:00,,,,,,2265,745,0,0,3010,47,133,271,827,378,58,137,244,643,272
2019-prez-2,0,TM,2019-11-24 08:00,,,,,,6371,2541,0,0,8912,296,663,895,2288,1007,281,460,690,1635,697
2019-prez-2,0,TR,2019-11-24 08:00,,,,,,3792,951,0,0,4743,72,201,418,1332,777,68,168,310,927,470
2019-prez-2,0,VL,2019-11-24 08:00,,,,,,3455,1282,0,0,4737,88,216,416,1316,660,71,191,393,991,395
2019-prez-2,0,VN,2019-11-24 08:00,,,,,,2863,1034,0,0,3897,95,199,371,1050,491,74,165,300,757,395
2019-prez-2,0,VS,2019-11-24 08:00,,,,,,3226,1254,0,0,4480,130,188,468,1260,495,132,173,338,906,390
2019-prez-2,0,AB,2019-11-24 16:00,,,,,,101988,11588,0,1467,115043,3857,6735,8922,22523,14842,3599,6479,8508,22873,16705
2019-prez-2,0,AG,2019-11-24 16:00,,,,,,188822,22627,0,1033,212482,6331,11712,18167,42214,26002,6018,11769,17327,44262,28680
2019-prez-2,0,AR,2019-11-24 16:00,,,,,,110336,13152,0,1395,124883,4017,7882,10364,24836,15234,3777,7313,9853,24824,16783
2019-prez-2,0,B,2019-11-24 16:00,,,,,,577019,85165,0,4290,666474,20713,49555,60504,102309,68843,23287,54767,63021,128594,94881
2019-prez-2,0,BC,2019-11-24 16:00,,,,,,185404,18231,0,1621,205256,5911,9827,15621,41714,25699,6023,10957,16188,43539,29777
2019-prez-2,0,BH,2019-11-24 16:00,,,,,,144282,21317,0,1946,167545,6090,10702,14340,31822,19031,6084,10551,13755,33292,21878
2019-prez-2,0,BN,2019-11-24 16:00,,,,,,85140,8053,0,1064,94257,3267,5641,7405,18050,11479,3565,5904,7353,19169,12424
2019-prez-2,0,BR,2019-11-24 16:00,,,,,,93282,6103,0,973,100358,2415,4452,7400,20472,13909,2132,4408,7413,21770,15987
2019-prez-2,0,BT,2019-11-24 16:00,,,,,,116383,10500,0,1789,128672,4066,6044,9894,25642,16704,4012,7083,10589,25745,18893
2019-prez-2,0,BV,2019-11-24 16:00,,,,,,181443,28076,0,1070,210589,6321,14055,18318,36953,24949,6540,14479,17673,41859,29442
2019-prez-2,0,BZ,2019-11-24 16:00,,,,,,123045,14322,0,1238,138605,3739,6289,10087,28842,19543,3559,6489,9733,28985,21339
2019-prez-2,0,CJ,2019-11-24 16:00,,,,,,198818,49343,0,2613,250774,11895,20691,21529,40457,27013,13637,21103,20552,43082,30815
2019-prez-2,0,CL,2019-11-24 16:00,,,,,,72532,11581,0,542,84655,2458,4323,6240,17904,11661,2168,4298,6027,17330,12246
2019-prez-2,0,CS,2019-11-24 16:00,,,,,,73677,9834,0,1085,84596,2563,4162,6061,17869,12451,2313,4029,5343,16503,13302
2019-prez-2,0,CT,2019-11-24 16:00,,,,,,218747,22623,0,1571,242941,6687,13008,18790,45151,29259,7075,15401,21449,51612,34509
2019-prez-2,0,CV,2019-11-24 16:00,,,,,,27694,4200,0,207,32101,763,1495,2474,6186,4573,842,1662,2572,6914,4620
2019-prez-2,0,DB,2019-11-24 16:00,,,,,,146412,18179,0,1503,166094,5012,9286,13424,33336,20394,5078,9214,13141,33561,23648
2019-prez-2,0,DJ,2019-11-24 16:00,,,,,,181130,25467,0,3299,209896,6271,10790,16459,42167,27765,6187,11088,16148,42397,30624
2019-prez-2,0,GJ,2019-11-24 16:00,,,,,,97346,14508,0,1049,112903,3278,5602,9124,26004,13368,3022,5900,9097,24426,13082
2019-prez-2,0,GL,2019-11-24 16:00,,,,,,160324,12601,0,1716,174641,4399,7994,13378,36038,22859,4554,8432,13744,36743,26500
2019-prez-2,0,GR,2019-11-24 16:00,,,,,,70282,16026,0,1414,87722,2811,5274,6971,17628,11899,2545,4951,6389,17040,12214
2019-prez-2,0,HD,2019-11-24 16:00,,,,,,127917,13634,0,1604,143155,3420,6654,9865,31028,18989,3331,6593,9966,31509,21800
2019-prez-2,0,HR,2019-11-24 16:00,,,,,,37967,3890,0,408,42265,1079,1906,3168,8321,6146,1040,2073,3183,8901,6448
2019-prez-2,0,IF,2019-11-24 16:00,,,,,,122339,42143,0,1400,165882,5063,13760,19423,29711,13836,4989,14752,18536,30029,15783
2019-prez-2,0,IL,2019-11-24 16:00,,,,,,64723,8291,0,721,73735,2097,3525,5299,15636,10074,2051,3462,5257,15380,10954
2019-prez-2,0,IS,2019-11-24 16:00,,,,,,224720,34316,0,2553,261589,11041,18019,22560,47099,28515,12761,19262,22656,47132,32544
2019-prez-2,0,MH,2019-11-24 16:00,,,,,,71415,16349,0,1850,89614,2413,4039,6534,19250,12283,2157,4120,6729,18800,13289
2019-prez-2,0,MM,2019-11-24 16:00,,,,,,126984,10692,0,1144,138820,4271,8042,10970,27234,16814,4390,8342,11210,28740,18807
2019-prez-2,0,MS,2019-11-24 16:00,,,,,,122851,14859,0,1427,139137,4361,7700,10685,26910,18121,4850,8080,10577,27453,20400
2019-prez-2,0,NT,2019-11-24 16:00,,,,,,149224,14239,0,619,164082,4548,7570,12396,33014,22212,4343,8450,12980,33863,24706
2019-prez-2,0,OT,2019-11-24 16:00,,,,,,122910,21573,0,1470,145953,4302,7337,11329,31358,19310,4017,7267,10839,29540,20654
2019-prez-2,0,PH,2019-11-24 16:00,,,,,,227123,25766,0,2082,254971,7205,13344,19213,50190,32019,7288,14030,20067,54330,37285
2019-prez-2,0,SB,2019-11-24 16:00,,,,,,130561,21391,0,878,152830,5308,10780,13264,27418,16259,5788,10924,12763,29664,20662
2019-prez-2,0,SJ,2019-11-24 16:00,,,,,,56251,8373,0,410,65034,2122,3709,4973,12963,8130,2114,3780,4788,13026,9429
2019-prez-2,0,SM,2019-11-24 16:00,,,,,,74889,6987,0,883,82759,2416,4661,6770,16878,9085,2364,4780,6893,18033,10879
2019-prez-2,1,SR,2019-11-24 16:00,,,,,,0,688178,17503,0,705681,28457,106319,120146,122149,10346,27428,90281,85335,102483,12737
2019-prez-2,0,SV,2019-11-24 16:00,,,,,,188491,16147,0,746,205384,7060,11360,15888,40042,26006,7307,12506,16547,41049,27619
2019-prez-2,0,TL,2019-11-24 16:00,,,,,,58700,6964,0,975,66639,1483,3223,5088,14186,8886,1375,3242,5154,14662,9340
2019-prez-2,0,TM,2019-11-24 16:00,,,,,,192533,37808,0,2242,232583,8928,18866,21217,41624,24056,9187,18440,19643,42488,28134
2019-prez-2,0,TR,2019-11-24 16:00,,,,,,104433,15739,0,2986,123158,3076,5112,8292,24866,20736,2761,4801,7694,23021,22799
2019-prez-2,0,VL,2019-11-24 16:00,,,,,,111762,17139,0,650,129551,3199,5978,9230,26599,18580,3214,6367,9365,27289,19730
2019-prez-2,0,VN,2019-11-24 16:00,,,,,,101339,11546,0,1086,113971,3112,5651,8661,22863,15689,2854,5631,8355,23005,18150
2019-prez-2,0,VS,2019-11-24 16:00,,,,,,110118,11300,0,1319,122737,3744,5426,9264,26070,16236,3634,5896,9455,24991,18021
2019-prez-2,0,AB,2019-11-24 20:00,,,,,,148349,16975,0,1754,167078,6412,11207,14476,32722,17686,6033,11042,14295,33382,19823
2019-prez-2,0,AG,2019-11-24 20:00,,,,,,249375,30876,0,1692,281943,9859,18270,26180,55034,29386,9488,18329,25492,57672,32233
2019-prez-2,0,AR,2019-11-24 20:00,,,,,,164667,19594,0,1845,186106,6974,13314,17050,35913,18587,6736,13121,16773,36857,20781
2019-prez-2,0,B,2019-11-24 20:00,,,,,,805284,136411,0,6701,948396,36910,81125,93158,139487,79831,42361,90852,99126,175599,109947
2019-prez-2,0,BC,2019-11-24 20:00,,,,,,230164,24005,0,1991,256160,8511,14057,21281,51371,28129,8649,15724,22431,53418,32589
2019-prez-2,0,BH,2019-11-24 20:00,,,,,,208393,31346,0,2400,242139,9920,17762,22541,45063,22707,10131,17967,22537,47364,26147
2019-prez-2,0,BN,2019-11-24 20:00,,,,,,117064,11454,0,1301,129819,5071,8763,11187,24889,13283,5476,9288,11348,26101,14413
2019-prez-2,0,BR,2019-11-24 20:00,,,,,,124705,8425,0,974,134104,3869,7084,11346,27560,15683,3335,6989,11487,28788,17963
2019-prez-2,0,BT,2019-11-24 20:00,,,,,,143948,13408,0,2108,159464,5787,8577,13480,31620,18187,5610,9847,14311,31584,20461
2019-prez-2,0,BV,2019-11-24 20:00,,,,,,244503,40726,0,1570,286799,10978,21707,27065,48863,28525,11253,22668,26689,55455,33596
2019-prez-2,0,BZ,2019-11-24 20:00,,,,,,165621,19474,0,1636,186731,6061,10092,15230,38836,22184,5696,10423,15138,38788,24283
2019-prez-2,0,CJ,2019-11-24 20:00,,,,,,286566,77851,0,3086,367503,20542,33623,33765,57506,31788,23891,35123,33180,61790,36295
2019-prez-2,0,CL,2019-11-24 20:00,,,,,,100918,16123,0,867,117908,4312,7491,9951,24382,13100,3810,7388,9797,23712,13965
2019-prez-2,0,CS,2019-11-24 20:00,,,,,,104778,14004,0,1608,120390,4212,6899,9694,25175,14993,3818,6766,8900,23567,16366
2019-prez-2,0,CT,2019-11-24 20:00,,,,,,291622,32538,0,1950,326110,11093,20436,28174,59148,32921,11840,24299,32032,67345,38822
2019-prez-2,0,CV,2019-11-24 20:00,,,,,,40171,5672,0,210,46053,1397,2564,4019,8888,5386,1479,2780,4226,9844,5470
2019-prez-2,0,DB,2019-11-24 20:00,,,,,,195594,25129,0,1757,222480,8255,14885,19964,43828,22987,8143,14553,19607,43732,26526
2019-prez-2,0,DJ,2019-11-24 20:00,,,,,,248828,35232,0,4506,288566,10400,17911,25453,56925,31695,10383,18280,25171,56940,35408
2019-prez-2,0,GJ,2019-11-24 20:00,,,,,,129173,19694,0,1257,150124,5104,8818,13538,33623,15020,4686,9240,13536,31735,14824
2019-prez-2,0,GL,2019-11-24 20:00,,,,,,214061,17722,0,2024,233807,7339,12577,19915,47574,25915,7596,13521,21031,48401,29938
2019-prez-2,0,GR,2019-11-24 20:00,,,,,,98627,21689,0,1895,122211,4917,8913,10759,23833,13561,4455,8259,10096,23126,14292
2019-prez-2,0,HD,2019-11-24 20:00,,,,,,171631,18823,0,1803,192257,5477,10164,14853,41315,21905,5298,10335,15379,42249,25282
2019-prez-2,0,HR,2019-11-24 20:00,,,,,,53627,5890,0,544,60061,1783,3159,5177,11862,7200,1748,3507,5399,12635,7591
2019-prez-2,0,IF,2019-11-24 20:00,,,,,,173757,65019,0,1676,240452,8969,22590,29742,39864,15907,9252,24676,29253,41531,18668
2019-prez-2,0,IL,2019-11-24 20:00,,,,,,89660,11319,0,974,101953,3640,5801,8390,21704,11493,3329,5701,8333,21043,12519
2019-prez-2,0,IS,2019-11-24 20:00,,,,,,291742,51576,0,3223,346541,17931,27268,31562,59650,31725,20922,28911,32067,60214,36291
2019-prez-2,0,MH,2019-11-24 20:00,,,,,,94854,21281,0,2693,118828,3753,6346,9741,25308,14005,3299,6437,9955,24549,15435
2019-prez-2,0,MM,2019-11-24 20:00,,,,,,173156,15612,0,1330,190098,6789,12534,16541,36836,19400,6984,13367,17160,38729,21758
2019-prez-2,0,MS,2019-11-24 20:00,,,,,,181175,22465,0,1520,205160,7890,13294,17964,39416,21310,8597,14167,18352,40244,23926
2019-prez-2,0,NT,2019-11-24 20:00,,,,,,185822,18358,0,840,205020,6455,10851,16893,41036,24305,6271,12124,17877,42056,27152
2019-prez-2,0,OT,2019-11-24 20:00,,,,,,163777,28284,0,2679,194740,6889,11657,16833,41511,22069,6228,11206,15921,38579,23847
2019-prez-2,0,PH,2019-11-24 20:00,,,,,,304273,35946,0,2530,342749,11812,21280,28622,66658,36224,11679,22234,30054,71974,42212
2019-prez-2,0,SB,2019-11-24 20:00,,,,,,183709,31447,0,1020,216176,8900,17349,20335,37679,18992,9829,17896,20191,41025,23980
2019-prez-2,0,SJ,2019-11-24 20:00,,,,,,81059,11721,0,491,93271,3568,6142,7997,18609,9607,3500,6250,7907,18662,11029
2019-prez-2,0,SM,2019-11-24 20:00,,,,,,105485,10059,0,1065,116609,3816,7526,10762,23278,10637,3863,8033,11160,24757,12777
2019-prez-2,1,SR,2019-11-24 20:00,,,,,,0,882797,17503,0,900300,39265,140984,151747,146378,11766,38292,120715,110098,125962,15093
2019-prez-2,0,SV,2019-11-24 20:00,,,,,,243631,22057,0,1383,267071,10504,16551,22465,51347,29035,10934,18587,23873,52711,31064
2019-prez-2,0,TL,2019-11-24 20:00,,,,,,77470,9567,0,1172,88209,2458,4959,7590,18676,9977,2249,5018,7680,19123,10479
2019-prez-2,0,TM,2019-11-24 20:00,,,,,,274694,59515,0,2358,336567,15233,30351,32706,57694,28417,16546,30404,31429,59989,33798
2019-prez-2,0,TR,2019-11-24 20:00,,,,,,137571,20178,0,4232,161981,5024,8185,12234,33110,23420,4357,7487,11451,30558,26155
2019-prez-2,0,VL,2019-11-24 20:00,,,,,,146622,22745,0,1051,170418,5054,9169,13598,34821,21102,4801,9884,13977,35693,22319
2019-prez-2,0,VN,2019-11-24 20:00,,,,,,128864,15546,0,1618,146028,4562,8330,12096,29027,17577,4313,8585,11982,29287,20269
2019-prez-2,0,VS,2019-11-24 20:00,,,,,,138740,14579,0,1763,155082,5514,7988,12793,32911,17876,5279,8548,13065,31331,19777
2016-parl,0,AB,2016-12-11 14:00,,,,,,54204,3304,,128,57636,1516,2654,4109,12408,9278,1196,2380,3535,11667,8893
2016-parl,0,AG,2016-12-11 14:00,,,,,,108463,5687,,76,114226,2569,4849,8532,24623,17931,2206,4298,7560,24101,17557
2016-parl,0,AR,2016-12-11 14:00,,,,,,60199,3637,,238,64074,1552,2956,4845,13844,10424,1341,2518,3880,12810,9904
2016-parl,0,B,2016-12-11 14:00,,,,,,366891,6712,,210,373813,5291,18865,28649,67349,54472,4996,19942,27970,79872,66407
2016-parl,0,BC,2016-12-11 14:00,,,,,,122401,5615,,157,128173,2999,4991,9266,28269,19199,2608,5062,8490,27023,20266
2016-parl,0,BH,2016-12-11 14:00,,,,,,95310,6319,,186,101815,2957,5392,8204,20833,14136,2503,4703,7372,20808,14907
2016-parl,0,BN,2016-12-11 14:00,,,,,,39659,2280,,223,42162,1279,2031,2981,9124,6808,1111,1687,2680,8614,5847
2016-parl,0,BR,2016-12-11 14:00,,,,,,63141,1839,,175,65155,1225,2368,4298,13887,10949,931,2016,4016,13847,11618
